run_id,branch,step,f,gap,shared_token_mass,shared_contexts,seed,source
s1v5_128_frequency_main,trigram,1000,12302,-1.041724681854248,12302,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,596,0.9818937629461288,2384,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2545,-0.8286037445068359,2545,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,967,-0.8643119037151337,2901,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2018,-0.11308135092258453,2018,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1154,-1.0319804772734642,2308,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,474,2.15863767095531,5688,12,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,4849,-1.5060186386108398,4849,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,926,0.45723605155944824,2778,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,621,-2.3239410877227784,3105,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1575,1.62451171875,1575,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1256,-0.5872664451599121,2512,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,9990,7.680973052978516,9990,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2239,-1.8608708381652832,4478,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2514,-0.8482627868652344,2514,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1429,4.086297035217285,1429,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,711,0.09741906076669693,2133,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1402,-0.39114904403686523,1402,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,552,0.48479868471622467,2760,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,534,-0.6762013356201351,4806,9,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1884,-2.0276403427124023,1884,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1076,0.678802490234375,1076,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1479,-0.8175756931304932,1479,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1027,0.023962020874023438,1027,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,699,4.111512184143066,699,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,777,0.09669114276766777,2331,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,3914,6.286871075630188,3914,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,642,1.192924126982689,3210,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,3383,2.407059669494629,3383,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1121,1.872443675994873,1121,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,792,1.2617692947387695,792,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,761,1.1196950376033783,3044,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,753,1.6567765560932457,3765,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,634,2.9462247590223947,3804,6,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1930,1.8050312995910645,1930,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,609,-2.9580039183298745,3654,6,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,707,-2.9169234819710255,1414,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1449,-4.830261409282684,1449,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,953,1.7118289470672607,2859,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,726,0.31182484090095386,2904,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1315,3.0848312377929688,1315,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1335,-7.934107780456543,1335,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,12114,7.180418491363525,12114,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,515,0.8269212381565012,4120,8,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1447,-4.237057030200958,2894,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,536,-0.4358911769730704,3752,7,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,604,-1.3317361772060394,2416,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1824,-10.148230075836182,1824,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,494,0.12595605798984857,5928,12,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,709,-1.2551273317076266,1418,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,548,0.6552870828658343,2740,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1992,-3.0837340354919434,1992,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,581,-0.417496263182589,4067,7,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1287,6.883406162261963,1287,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1966,-5.875474214553833,1966,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1679,1.3164153099060059,1679,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,608,2.903336441144347,2432,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1059,3.028419017791748,1059,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,570,0.546002623392269,2850,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,557,1.671830455462138,3342,6,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,6308,0.8482799530029297,6308,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,721,-2.0746670961380005,1442,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,821,3.9708062410354614,1642,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,713,2.2985471884409585,2139,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,615,1.2375668212771416,3075,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,809,-1.3598450968662898,4854,6,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,620,-0.2745510756969452,3100,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1409,6.9123969078063965,1409,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,772,1.3209056854248047,3088,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2311,0.6265592575073242,2311,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,810,-4.633813977241516,1620,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,692,-1.1256487369537354,2076,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,710,2.3018969694773355,2130,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1053,-1.0772179961204529,2106,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,765,-3.8740246295928955,1530,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1669,-3.373647689819336,1669,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1564,-1.4911391681525856,3128,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,738,2.0361671466380358,2952,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,676,-1.0933745024459702,4732,7,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1024,0.17357444763183594,1024,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1451,2.390814244747162,2902,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1044,1.3686848878860474,2088,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,927,0.4304343108087778,1854,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,482,1.4318576335906983,2410,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,844,3.1121100038290024,3376,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,454,-0.6929319170303643,2724,6,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,767,-0.1372532367706299,3835,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,689,-3.005287081003189,1378,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,854,2.3107229471206665,1708,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,939,-2.1768288860718408,2817,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,3458,0.17404460906982422,3458,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,788,1.67916801571846,1576,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,623,-0.34400802850723267,3738,6,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,797,1.0971507728099823,3985,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1262,7.821273565292358,1262,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1148,0.9371812343597412,2296,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,741,-1.167637825012207,1482,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1000,-2.7460408806800842,1000,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,521,-2.0573543111483255,3126,6,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1048,-1.558746099472046,2096,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,416,2.356409337785509,3744,9,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1540,-0.8131170272827148,1540,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1473,-5.672565460205078,1473,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,530,-2.0566409884486347,4240,8,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1883,-4.6472673416137695,1883,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2554,-0.28714919090270996,2554,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1274,-0.8399543762207031,1274,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,3434,0.10312366485595703,3434,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1033,3.8351389169692993,1033,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2897,-0.04409217834472656,2897,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,470,-0.5597808468155563,4230,9,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,773,2.851686477661133,1546,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,958,1.2900524139404297,1916,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1019,-1.111096250358969,2038,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,580,-1.4994266033172607,2900,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,587,0.5037654340267181,2348,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,900,-3.960071086883545,900,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,653,0.08403261913917959,2612,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1408,-2.1508140563964844,1408,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,799,-3.072596549987793,799,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1241,0.38246893882751465,1241,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,717,5.106225967407227,717,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2420,0.7851061820983887,2420,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,589,-2.335418224334717,1178,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1162,-3.852613925933838,1162,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,895,0.7774754762649536,1790,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,991,-0.44957664608955383,1982,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,971,1.2809933423995972,1942,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,644,-0.15218801498413087,3220,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,558,0.5480235194166502,3348,6,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,458,-0.8841528475284577,2290,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,982,0.545982708533605,2946,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,841,-0.5290350914001465,1682,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,5343,-0.1603759229183197,5343,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1286,3.765333652496338,1286,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,657,-1.7201631863911946,1971,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,3606,3.3955488204956055,3606,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2974,0.5420421287417412,2974,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,858,1.9504282871882122,2574,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,526,-2.2890173197260992,1052,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,611,-0.8991842667261759,1833,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,569,-1.0282477140426636,2276,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,999,0.9343516627947489,2997,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1916,-0.8839601278305054,1916,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2300,0.4097038507461548,2300,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1960,-0.8609340190887451,1960,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2381,4.4942004680633545,2381,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,906,-4.011831998825073,906,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1330,0.286097414791584,2660,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,477,0.566760241985321,3339,7,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1847,-0.03655846789479256,1847,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1255,-3.6701860427856445,1255,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,849,-2.589012622833252,1698,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1062,-2.6606690883636475,1062,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2307,2.8908796310424805,2307,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,838,1.1424907445907593,1676,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2582,-1.0829906165599823,2582,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,980,0.16653800010681152,980,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,816,-1.0720293782651424,1632,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,563,0.3310943074757233,2815,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,645,2.4764324426651,1290,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,846,-0.16591548919677734,846,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,727,-0.8766696453094482,727,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,537,1.5707707284794499,3222,6,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,3588,2.7698073387145996,3588,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,500,0.9892471574246884,5000,10,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,582,-0.02511131763458252,582,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2015,2.378928542137146,4030,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1066,1.4590678215026855,1066,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,607,2.6644900552928448,2428,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1008,6.130518913269043,2016,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,770,1.7150540709495545,3850,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1582,-1.2942112237215042,1582,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1807,0.6424846649169922,1807,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1220,0.3463268280029297,1220,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,740,4.47086501121521,1480,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2764,-0.00023717992007732391,2764,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,811,4.828327417373657,811,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,729,1.142240583896637,2916,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1705,-0.3328248858451843,3410,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,602,1.1130067110061646,1806,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,879,-3.896223306655884,879,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1001,-5.426860094070435,1001,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,701,-7.222287118434906,1402,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1614,1.576507329940796,3228,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2281,1.1227750778198242,2281,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,575,-1.1156265565327235,4025,7,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1386,2.610151916742325,1386,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,970,0.5127149460216364,2910,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,673,1.4846571534872055,2692,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1976,-3.1028525829315186,1976,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,888,3.8546671867370605,888,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1030,-2.159012794494629,1030,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,625,-4.064904451370239,1250,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,614,0.07842651139944792,3070,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,678,0.13179969787597656,2034,3,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2526,-6.1036494970321655,2526,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2209,-1.1312110424041748,2209,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,966,0.6608622074127197,1932,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,706,1.2628154903650284,1412,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,978,-5.684519648551941,978,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1321,-4.958214282989502,1321,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,616,-0.22806903719902039,2464,4,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,923,0.0009107422083616257,923,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1346,-0.035898998379707336,1346,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,995,-2.6508994847536087,1990,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,745,0.1756216213107109,1490,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,876,0.7701855897903442,876,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,522,3.557232641137671,2610,5,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,891,-0.9719908237457275,1782,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,2257,-1.1142041683197021,2257,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,4974,0.40615224838256836,4974,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,977,4.401535242795944,977,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,933,-1.7356282770633698,1866,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,899,-2.6706957817077637,899,1,42,data/runs_scaling/s1v5_128_frequency_main_fixed
s1v5_128_frequency_main,trigram,1000,1249,-0.6599698960781097,2498,2,42,data/runs_scaling/s1v5_128_frequency_main_fixed
