branch,layer,hash,row,train_tokens,val_tokens,distinct_contexts_train,distinct_contexts_val,train_mean,val_mean,gap
bigram,0,0,3641,80,59,79,59,5.120710630109533,4.730550670554325,-0.3901599595552083
bigram,0,0,1313,162,129,146,129,4.19344513362308,4.325631674919674,0.13218654129659413
bigram,0,0,5421,54,56,54,55,4.745726538160212,4.379842981972615,-0.3658835561875966
bigram,0,0,5759,84,83,84,83,4.984482519040328,4.5157362982204345,-0.46874622081989337
bigram,0,0,4649,68,42,68,42,5.09533775006147,4.455137478985956,-0.6402002710755132
bigram,0,0,7053,56,48,56,48,4.257157917001417,5.202985513800134,0.9458275967987166
bigram,0,0,1724,210,188,207,187,4.274281016475565,4.564779862424636,0.29049884594907116
bigram,0,0,4966,82,73,82,71,4.9024695170121895,3.8969344282714165,-1.005535088740773
bigram,0,0,7886,55,44,55,44,4.280583900755102,5.722192410040986,1.4416085092858841
bigram,0,0,4579,56,79,56,79,4.65135610822056,4.60424895071177,-0.047107157508790465
bigram,0,0,7322,63,41,63,40,4.832894327739875,4.673459422479316,-0.15943490526055903
bigram,0,0,7666,39,37,39,37,4.6519234554830176,4.857714685737281,0.20579123025426327
bigram,0,0,4230,80,108,80,105,5.033028438257679,4.675456296238634,-0.35757214201904475
bigram,0,0,5986,67,60,64,60,4.953056778647562,4.903351182614764,-0.04970559603279767
bigram,0,0,138,79,84,79,84,4.549305705801595,4.947752911919018,0.3984472061174227
bigram,0,0,2427,41,41,41,40,4.2796983940572275,4.37541606477121,0.09571767071398263
bigram,0,0,565,83,57,82,57,4.2850554424775655,4.371566641879709,0.08651119940214347
bigram,0,0,1775,78,64,75,64,4.281124437896487,4.431692849379033,0.15056841148254563
bigram,0,0,2726,50,39,50,39,4.447384685873986,4.165964672962825,-0.2814200129111608
bigram,0,0,3259,64,62,63,61,4.169286497271969,4.827043784551337,0.6577572872793684
bigram,0,0,1627,61,32,61,32,4.233195124491744,4.572621445811819,0.339426321320075
bigram,0,0,3460,61,74,61,74,5.641539162788235,4.852069988028726,-0.7894691747595095
bigram,0,0,5076,32,28,30,27,4.866681725601666,4.972755284647325,0.10607355904565896
bigram,0,0,2702,67,62,66,61,4.4945018825229495,4.826492598945005,0.33199071642205524
bigram,0,0,2740,97,148,97,146,4.1653869045579075,4.52916210003172,0.36377519547381265
bigram,0,0,8093,96,61,96,61,4.067101763318836,4.220120198559016,0.15301843524018022
bigram,0,0,7333,103,80,101,80,4.757329573553876,4.484219873743132,-0.2731096998107443
bigram,0,0,4250,73,53,73,53,5.111101895480852,4.39879775665841,-0.712304138822442
bigram,0,0,7833,35,44,35,44,4.383835303889853,4.005624099380591,-0.37821120450926227
bigram,0,0,4127,96,64,96,64,4.403485159156844,4.513893199102313,0.11040803994546877
bigram,0,0,6494,66,57,66,57,4.826651066160676,4.548836390716596,-0.27781467544408045
bigram,0,0,4131,55,81,55,80,4.467692971858461,4.2034142340223,-0.26427873783616107
bigram,0,0,5005,171,172,168,170,4.588759001475155,4.111699471797565,-0.47705952967758947
bigram,0,0,6013,60,57,60,57,4.695597777391473,4.923970341943858,0.22837256455238464
bigram,0,0,3716,1008,993,977,964,4.459411180043101,4.620668217202148,0.16125703715904738
bigram,0,0,164,37,37,37,36,4.187808069627027,4.298193526328416,0.11038545670138866
bigram,0,0,5933,106,112,106,112,4.244344277307391,4.170017799695155,-0.0743264776122361
bigram,0,0,3666,70,55,70,55,4.84652392363974,4.953319576382637,0.10679565274289704
bigram,0,0,5828,79,88,79,88,4.974669822556544,4.379753105982672,-0.5949167165738718
bigram,0,0,2757,154,186,153,183,4.420479776891094,4.743722475258388,0.32324269836729425
bigram,0,0,116,78,93,77,93,4.162104848231254,4.37486063071116,0.21275578247990534
bigram,0,0,2194,47,63,47,62,4.477559872764222,4.389932931969977,-0.08762694079424538
